"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","target_type","supply_source","region"
"6x6","6x6-uct-1000","1000","14","12","0.250000","1","2","O23","objective","S34","MM"
"6x6","6x6-uct-1000","1000","14","12","0.250000","2","2","S35","supply","","MH"
"6x6","6x6-uct-1000","1000","14","12","0.250000","3","2","O54","objective","S65","HH"
"6x6","6x6-uct-1000","1000","14","13","0.270833","1","1","O32","objective","S42","MM"
"6x6","6x6-uct-1000","1000","14","13","0.270833","2","1","O22","objective","S32","MM"
"6x6","6x6-uct-1000","1000","14","13","0.270833","3","1","S21","supply","","LL"
"6x6","6x6-uct-1000","1000","14","14","0.291667","1","2","S44","supply","","MM"
"6x6","6x6-uct-1000","1000","14","14","0.291667","2","2","S55","supply","","HH"
"6x6","6x6-uct-1000","1000","14","14","0.291667","3","2","S41","supply","","ML"
"6x6","6x6-uct-1000","1000","14","15","0.312500","1","1","O14","objective","S24","LH"
"6x6","6x6-uct-1000","1000","14","15","0.312500","2","1","O03","objective","S14","LM"
"6x6","6x6-uct-1000","1000","14","15","0.312500","3","1","S01","supply","","LL"
"6x6","6x6-uct-1000","1000","14","16","0.333333","1","2","S52","supply","","HL"
"6x6","6x6-uct-1000","1000","14","16","0.333333","2","2","O30","objective","S41","ML"
"6x6","6x6-uct-1000","1000","14","16","0.333333","3","2","S34","supply","","MM"
"6x6","6x6-uct-1000","1000","14","17","0.354167","1","1","O31","objective","S42","ML"
"6x6","6x6-uct-1000","1000","14","17","0.354167","2","1","O32","objective","S32","MM"
"6x6","6x6-uct-1000","1000","14","17","0.354167","3","1","S55","supply","","HH"
"6x6","6x6-uct-1000","1000","14","18","0.375000","1","2","S23","supply","","LM"
"6x6","6x6-uct-1000","1000","14","18","0.375000","2","2","S14","supply","","LM"
"6x6","6x6-uct-1000","1000","14","18","0.375000","3","2","O30","objective","S41","ML"
"6x6","6x6-uct-1000","1000","14","19","0.395833","1","1","O23","objective","S24","MM"
"6x6","6x6-uct-1000","1000","14","19","0.395833","2","1","S43","supply","","MM"
"6x6","6x6-uct-1000","1000","14","19","0.395833","3","1","O32","objective","S32","MM"
"6x6","6x6-uct-1000","1000","14","20","0.416667","1","2","O23","objective","S34","MM"
"6x6","6x6-uct-1000","1000","14","20","0.416667","2","2","O52","objective","S52","HM"
"6x6","6x6-uct-1000","1000","14","20","0.416667","3","2","O44","objective","S45","HH"
"6x6","6x6-uct-1000","1000","14","21","0.437500","1","1","O14","objective","S14","LH"
"6x6","6x6-uct-1000","1000","14","21","0.437500","2","1","O54","objective","S64","HH"
"6x6","6x6-uct-1000","1000","14","21","0.437500","3","1","O13","objective","S24","LM"
"6x6","6x6-uct-1000","1000","14","22","0.458333","1","2","S62","supply","","HL"
"6x6","6x6-uct-1000","1000","14","22","0.458333","2","2","S33","supply","","MM"
"6x6","6x6-uct-1000","1000","14","22","0.458333","3","2","O24","objective","S34","MH"
"6x6","6x6-uct-1000","1000","14","23","0.479167","1","1","O01","objective","S01","LL"
"6x6","6x6-uct-1000","1000","14","23","0.479167","2","1","S45","supply","","MH"
"6x6","6x6-uct-1000","1000","14","23","0.479167","3","1","O24","objective","S25","MH"
"6x6","6x6-uct-1000","1000","14","24","0.500000","1","2","O34","objective","S34","MH"
"6x6","6x6-uct-1000","1000","14","24","0.500000","2","2","O54","objective","S65","HH"
"6x6","6x6-uct-1000","1000","14","24","0.500000","3","2","O52","objective","S62","HM"
"6x6","6x6-uct-1000","1000","14","25","0.520833","1","1","S66","supply","","HH"
"6x6","6x6-uct-1000","1000","14","25","0.520833","2","1","S44","supply","","MM"
"6x6","6x6-uct-1000","1000","14","25","0.520833","3","1","O13","objective","S14","LM"
"6x6","6x6-uct-1000","1000","14","26","0.541667","1","2","O52","objective","S62","HM"
"6x6","6x6-uct-1000","1000","14","26","0.541667","2","2","S40","supply","","ML"
"6x6","6x6-uct-1000","1000","14","26","0.541667","3","2","S62","supply","","HL"
"6x6","6x6-uct-1000","1000","14","27","0.562500","1","1","O14","objective","S25","LH"
"6x6","6x6-uct-1000","1000","14","27","0.562500","2","1","S11","supply","","LL"
"6x6","6x6-uct-1000","1000","14","27","0.562500","3","1","O53","objective","S64","HM"
"6x6","6x6-uct-1000","1000","14","28","0.583333","1","2","O51","objective","S52","HL"
"6x6","6x6-uct-1000","1000","14","28","0.583333","2","2","O51","objective","S62","HL"
"6x6","6x6-uct-1000","1000","14","28","0.583333","3","2","O33","objective","S34","MM"
"6x6","6x6-uct-1000","1000","14","29","0.604167","1","1","S53","supply","","HM"
"6x6","6x6-uct-1000","1000","14","29","0.604167","2","1","O04","objective","S15","LH"
"6x6","6x6-uct-1000","1000","14","29","0.604167","3","1","O01","objective","S11","LL"
"6x6","6x6-uct-1000","1000","14","30","0.625000","1","2","S45","supply","","MH"
"6x6","6x6-uct-1000","1000","14","30","0.625000","2","2","O41","objective","S52","HL"
"6x6","6x6-uct-1000","1000","14","30","0.625000","3","2","O51","objective","S62","HL"
"6x6","6x6-uct-1000","1000","14","31","0.645833","1","1","O24","objective","S24","MH"
"6x6","6x6-uct-1000","1000","14","31","0.645833","2","1","O01","objective","S11","LL"
"6x6","6x6-uct-1000","1000","14","31","0.645833","3","1","O24","objective","S25","MH"
"6x6","6x6-uct-1000","1000","14","32","0.666667","1","2","O34","objective","S45","MH"
"6x6","6x6-uct-1000","1000","14","32","0.666667","2","2","O34","objective","S35","MH"
"6x6","6x6-uct-1000","1000","14","32","0.666667","3","2","O41","objective","S41","HL"
"6x6","6x6-uct-1000","1000","14","33","0.687500","1","1","O53","objective","S64","HM"
"6x6","6x6-uct-1000","1000","14","33","0.687500","2","1","O55","objective","S66","HH"
"6x6","6x6-uct-1000","1000","14","33","0.687500","3","1","O53","objective","S53","HM"
"6x6","6x6-uct-1000","1000","14","34","0.708333","1","2","O44","objective","S45","HH"
"6x6","6x6-uct-1000","1000","14","34","0.708333","2","2","O22","objective","S33","MM"
"6x6","6x6-uct-1000","1000","14","34","0.708333","3","2","O30","objective","S40","ML"
"6x6","6x6-uct-1000","1000","14","35","0.729167","1","1","O42","objective","S42","HM"
"6x6","6x6-uct-1000","1000","14","35","0.729167","2","1","O04","objective","S15","LH"
"6x6","6x6-uct-1000","1000","14","35","0.729167","3","1","O04","objective","S14","LH"
"6x6","6x6-uct-1000","1000","14","36","0.750000","1","2","S22","supply","","LL"
"6x6","6x6-uct-1000","1000","14","36","0.750000","2","2","O33","objective","S34","MM"
"6x6","6x6-uct-1000","1000","14","36","0.750000","3","2","O35","objective","S45","MH"
"6x6","6x6-uct-1000","1000","14","37","0.770833","1","1","O11","objective","S11","LL"
"6x6","6x6-uct-1000","1000","14","37","0.770833","2","1","O00","objective","S01","LL"
"6x6","6x6-uct-1000","1000","14","37","0.770833","3","1","S35","supply","","MH"
"6x6","6x6-uct-1000","1000","14","38","0.791667","1","2","O35","objective","S36","MH"
"6x6","6x6-uct-1000","1000","14","38","0.791667","2","2","O35","objective","S45","MH"
"6x6","6x6-uct-1000","1000","14","38","0.791667","3","2","O22","objective","S22","MM"
"6x6","6x6-uct-1000","1000","14","39","0.812500","1","1","O11","objective","S11","LL"
"6x6","6x6-uct-1000","1000","14","39","0.812500","2","1","O11","objective","S21","LL"
"6x6","6x6-uct-1000","1000","14","39","0.812500","3","1","S33","supply","","MM"
"6x6","6x6-uct-1000","1000","14","40","0.833333","1","2","O22","objective","S22","MM"
"6x6","6x6-uct-1000","1000","14","40","0.833333","2","2","S32","supply","","ML"
"6x6","6x6-uct-1000","1000","14","40","0.833333","3","2","S66","supply","","HH"
"6x6","6x6-uct-1000","1000","14","41","0.854167","1","1","O00","objective","S11","LL"
"6x6","6x6-uct-1000","1000","14","41","0.854167","2","1","O00","objective","S01","LL"
"6x6","6x6-uct-1000","1000","14","41","0.854167","3","1","S04","supply","","LM"
"6x6","6x6-uct-1000","1000","14","42","0.875000","1","2","O40","objective","S40","HL"
"6x6","6x6-uct-1000","1000","14","42","0.875000","2","2","O40","objective","S41","HL"
"6x6","6x6-uct-1000","1000","14","42","0.875000","3","2","S34","supply","","MM"
"6x6","6x6-uct-1000","1000","14","43","0.895833","1","1","O03","objective","S04","LM"
"6x6","6x6-uct-1000","1000","14","43","0.895833","2","1","O03","objective","S14","LM"
"6x6","6x6-uct-1000","1000","14","43","0.895833","3","1","S06","supply","","LH"
"6x6","6x6-uct-1000","1000","14","44","0.916667","1","2","O25","objective","S36","MH"
"6x6","6x6-uct-1000","1000","14","44","0.916667","2","2","O40","objective","S41","HL"
"6x6","6x6-uct-1000","1000","14","44","0.916667","3","2","O02","objective","S02","LM"
"6x6","6x6-uct-1000","1000","14","45","0.937500","1","1","O15","objective","S15","LH"
"6x6","6x6-uct-1000","1000","14","45","0.937500","2","1","O42","objective","S53","HM"
"6x6","6x6-uct-1000","1000","14","45","0.937500","3","1","S26","supply","","LH"
"6x6","6x6-uct-1000","1000","14","46","0.958333","1","2","O55","objective","S65","HH"
"6x6","6x6-uct-1000","1000","14","46","0.958333","2","2","O21","objective","S22","ML"
"6x6","6x6-uct-1000","1000","14","46","0.958333","3","2","S23","supply","","LM"
"6x6","6x6-uct-1000","1000","14","47","0.979167","1","1","O42","objective","S53","HM"
"6x6","6x6-uct-1000","1000","14","47","0.979167","2","1","S06","supply","","LH"
"6x6","6x6-uct-1000","1000","14","47","0.979167","3","1","S53","supply","","HM"
"6x6","6x6-uct-1000","1000","14","48","1.000000","1","2","S31","supply","","ML"
"6x6","6x6-uct-1000","1000","14","48","1.000000","2","2","S02","supply","","LL"
"6x6","6x6-uct-1000","1000","14","48","1.000000","3","2","S14","supply","","LM"
"6x6","6x6-uct-1000","1000","15","1","0.020833","1","1","S25","supply","","LH"
"6x6","6x6-uct-1000","1000","15","1","0.020833","2","1","S24","supply","","LM"
"6x6","6x6-uct-1000","1000","15","1","0.020833","3","1","S13","supply","","LM"
"6x6","6x6-uct-1000","1000","15","2","0.041667","1","2","S11","supply","","LL"
"6x6","6x6-uct-1000","1000","15","2","0.041667","2","2","S12","supply","","LL"
"6x6","6x6-uct-1000","1000","15","2","0.041667","3","2","S51","supply","","HL"
"6x6","6x6-uct-1000","1000","15","3","0.062500","1","1","O24","objective","S25","MH"
"6x6","6x6-uct-1000","1000","15","3","0.062500","2","1","S52","supply","","HL"
"6x6","6x6-uct-1000","1000","15","3","0.062500","3","1","S22","supply","","LL"
"6x6","6x6-uct-1000","1000","15","4","0.083333","1","2","S24","supply","","LM"
"6x6","6x6-uct-1000","1000","15","4","0.083333","2","2","S41","supply","","ML"
"6x6","6x6-uct-1000","1000","15","4","0.083333","3","2","O41","objective","S51","HL"
"6x6","6x6-uct-1000","1000","15","5","0.104167","1","1","S63","supply","","HM"
"6x6","6x6-uct-1000","1000","15","5","0.104167","2","1","S22","supply","","LL"
"6x6","6x6-uct-1000","1000","15","5","0.104167","3","1","S64","supply","","HM"
"6x6","6x6-uct-1000","1000","15","6","0.125000","1","2","S25","supply","","LH"
"6x6","6x6-uct-1000","1000","15","6","0.125000","2","2","S06","supply","","LH"
"6x6","6x6-uct-1000","1000","15","6","0.125000","3","2","S13","supply","","LM"
"6x6","6x6-uct-1000","1000","15","7","0.145833","1","1","S60","supply","","HL"
"6x6","6x6-uct-1000","1000","15","7","0.145833","2","1","O11","objective","S22","LL"
"6x6","6x6-uct-1000","1000","15","7","0.145833","3","1","S05","supply","","LH"
"6x6","6x6-uct-1000","1000","15","8","0.166667","1","2","O01","objective","S11","LL"
"6x6","6x6-uct-1000","1000","15","8","0.166667","2","2","S45","supply","","MH"
"6x6","6x6-uct-1000","1000","15","8","0.166667","3","2","S51","supply","","HL"
"6x6","6x6-uct-1000","1000","15","9","0.187500","1","1","S42","supply","","ML"
"6x6","6x6-uct-1000","1000","15","9","0.187500","2","1","O11","objective","S22","LL"
"6x6","6x6-uct-1000","1000","15","9","0.187500","3","1","O51","objective","S52","HL"
"6x6","6x6-uct-1000","1000","15","10","0.208333","1","2","S20","supply","","LL"
"6x6","6x6-uct-1000","1000","15","10","0.208333","2","2","O12","objective","S12","LM"
"6x6","6x6-uct-1000","1000","15","10","0.208333","3","2","O41","objective","S41","HL"
"6x6","6x6-uct-1000","1000","15","11","0.229167","1","1","S03","supply","","LM"
"6x6","6x6-uct-1000","1000","15","11","0.229167","2","1","S26","supply","","LH"
"6x6","6x6-uct-1000","1000","15","11","0.229167","3","1","S12","supply","","LL"
"6x6","6x6-uct-1000","1000","15","12","0.250000","1","2","S25","supply","","LH"
"6x6","6x6-uct-1000","1000","15","12","0.250000","2","2","O31","objective","S41","ML"
"6x6","6x6-uct-1000","1000","15","12","0.250000","3","2","S35","supply","","MH"
"6x6","6x6-uct-1000","1000","15","13","0.270833","1","1","O11","objective","S22","LL"
"6x6","6x6-uct-1000","1000","15","13","0.270833","2","1","O54","objective","S64","HH"
"6x6","6x6-uct-1000","1000","15","13","0.270833","3","1","S43","supply","","MM"
"6x6","6x6-uct-1000","1000","15","14","0.291667","1","2","S43","supply","","MM"
"6x6","6x6-uct-1000","1000","15","14","0.291667","2","2","O20","objective","S20","ML"
"6x6","6x6-uct-1000","1000","15","14","0.291667","3","2","O34","objective","S45","MH"
"6x6","6x6-uct-1000","1000","15","15","0.312500","1","1","O42","objective","S42","HM"
"6x6","6x6-uct-1000","1000","15","15","0.312500","2","1","O03","objective","S03","LM"
"6x6","6x6-uct-1000","1000","15","15","0.312500","3","1","S32","supply","","ML"
"6x6","6x6-uct-1000","1000","15","16","0.333333","1","2","S20","supply","","LL"
"6x6","6x6-uct-1000","1000","15","16","0.333333","2","2","S42","supply","","ML"
"6x6","6x6-uct-1000","1000","15","16","0.333333","3","2","S11","supply","","LL"
"6x6","6x6-uct-1000","1000","15","17","0.354167","1","1","O31","objective","S32","ML"
"6x6","6x6-uct-1000","1000","15","17","0.354167","2","1","O15","objective","S26","LH"
"6x6","6x6-uct-1000","1000","15","17","0.354167","3","1","S14","supply","","LM"
"6x6","6x6-uct-1000","1000","15","18","0.375000","1","2","S31","supply","","ML"
"6x6","6x6-uct-1000","1000","15","18","0.375000","2","2","O35","objective","S45","MH"
"6x6","6x6-uct-1000","1000","15","18","0.375000","3","2","S30","supply","","ML"
"6x6","6x6-uct-1000","1000","15","19","0.395833","1","1","O42","objective","S52","HM"
"6x6","6x6-uct-1000","1000","15","19","0.395833","2","1","S53","supply","","HM"
"6x6","6x6-uct-1000","1000","15","19","0.395833","3","1","S12","supply","","LL"
"6x6","6x6-uct-1000","1000","15","20","0.416667","1","2","S52","supply","","HL"
"6x6","6x6-uct-1000","1000","15","20","0.416667","2","2","O34","objective","S45","MH"
"6x6","6x6-uct-1000","1000","15","20","0.416667","3","2","O41","objective","S41","HL"
"6x6","6x6-uct-1000","1000","15","21","0.437500","1","1","S04","supply","","LM"
"6x6","6x6-uct-1000","1000","15","21","0.437500","2","1","O31","objective","S32","ML"
"6x6","6x6-uct-1000","1000","15","21","0.437500","3","1","O12","objective","S22","LM"
"6x6","6x6-uct-1000","1000","15","22","0.458333","1","2","O20","objective","S31","ML"
"6x6","6x6-uct-1000","1000","15","22","0.458333","2","2","S53","supply","","HM"
"6x6","6x6-uct-1000","1000","15","22","0.458333","3","2","O34","objective","S35","MH"
"6x6","6x6-uct-1000","1000","15","23","0.479167","1","1","O31","objective","S32","ML"
"6x6","6x6-uct-1000","1000","15","23","0.479167","2","1","S14","supply","","LM"
"6x6","6x6-uct-1000","1000","15","23","0.479167","3","1","O04","objective","S05","LH"
"6x6","6x6-uct-1000","1000","15","24","0.500000","1","2","S54","supply","","HM"
"6x6","6x6-uct-1000","1000","15","24","0.500000","2","2","S13","supply","","LM"
"6x6","6x6-uct-1000","1000","15","24","0.500000","3","2","O10","objective","S20","LL"
"6x6","6x6-uct-1000","1000","15","25","0.520833","1","1","S16","supply","","LH"
"6x6","6x6-uct-1000","1000","15","25","0.520833","2","1","S52","supply","","HL"
"6x6","6x6-uct-1000","1000","15","25","0.520833","3","1","O04","objective","S05","LH"
"6x6","6x6-uct-1000","1000","15","26","0.541667","1","2","S51","supply","","HL"
"6x6","6x6-uct-1000","1000","15","26","0.541667","2","2","O10","objective","S11","LL"
"6x6","6x6-uct-1000","1000","15","26","0.541667","3","2","O12","objective","S13","LM"
"6x6","6x6-uct-1000","1000","15","27","0.562500","1","1","O04","objective","S14","LH"
"6x6","6x6-uct-1000","1000","15","27","0.562500","2","1","O15","objective","S16","LH"
"6x6","6x6-uct-1000","1000","15","27","0.562500","3","1","O42","objective","S52","HM"
"6x6","6x6-uct-1000","1000","15","28","0.583333","1","2","O50","objective","S51","HL"
"6x6","6x6-uct-1000","1000","15","28","0.583333","2","2","O35","objective","S45","MH"
"6x6","6x6-uct-1000","1000","15","28","0.583333","3","2","O54","objective","S54","HH"
"6x6","6x6-uct-1000","1000","15","29","0.604167","1","1","O15","objective","S16","LH"
"6x6","6x6-uct-1000","1000","15","29","0.604167","2","1","S52","supply","","HL"
"6x6","6x6-uct-1000","1000","15","29","0.604167","3","1","S02","supply","","LL"
"6x6","6x6-uct-1000","1000","15","30","0.625000","1","2","O35","objective","S45","MH"
"6x6","6x6-uct-1000","1000","15","30","0.625000","2","2","O10","objective","S20","LL"
"6x6","6x6-uct-1000","1000","15","30","0.625000","3","2","S02","supply","","LL"
"6x6","6x6-uct-1000","1000","15","31","0.645833","1","1","S13","supply","","LM"
"6x6","6x6-uct-1000","1000","15","31","0.645833","2","1","S35","supply","","MH"
"6x6","6x6-uct-1000","1000","15","31","0.645833","3","1","O03","objective","S03","LM"
"6x6","6x6-uct-1000","1000","15","32","0.666667","1","2","O01","objective","S11","LL"
"6x6","6x6-uct-1000","1000","15","32","0.666667","2","2","S11","supply","","LL"
"6x6","6x6-uct-1000","1000","15","32","0.666667","3","2","O54","objective","S54","HH"
"6x6","6x6-uct-1000","1000","15","33","0.687500","1","1","O03","objective","S03","LM"
"6x6","6x6-uct-1000","1000","15","33","0.687500","2","1","O13","objective","S14","LM"
"6x6","6x6-uct-1000","1000","15","33","0.687500","3","1","O12","objective","S12","LM"
"6x6","6x6-uct-1000","1000","15","34","0.708333","1","2","S23","supply","","LM"
"6x6","6x6-uct-1000","1000","15","34","0.708333","2","2","O30","objective","S31","ML"
"6x6","6x6-uct-1000","1000","15","34","0.708333","3","2","O54","objective","S54","HH"
"6x6","6x6-uct-1000","1000","15","35","0.729167","1","1","O12","objective","S22","LM"
"6x6","6x6-uct-1000","1000","15","35","0.729167","2","1","O22","objective","S32","MM"
"6x6","6x6-uct-1000","1000","15","35","0.729167","3","1","S36","supply","","MH"
"6x6","6x6-uct-1000","1000","15","36","0.750000","1","2","O13","objective","S23","LM"
"6x6","6x6-uct-1000","1000","15","36","0.750000","2","2","O20","objective","S30","ML"
